pm2_5,pm10,ozone,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,timestamp,temperature_2m,relative_humidity_2m,pressure_msl,wind_speed_10m,wind_direction_10m,precipitation
24.9,37.6,108.0,304.0,8.5,10.3,2024-08-26 22:00:00,31.7,62,999.6,13.6,68,0.0
25.3,40.0,107.0,298.0,7.8,10.3,2024-08-26 23:00:00,31.3,63,999.4,10.5,49,0.0
25.7,43.7,102.0,290.0,7.6,9.6,2024-08-27 00:00:00,30.7,65,999.0,9.4,23,0.0
25.8,46.9,97.0,280.0,7.6,8.5,2024-08-27 01:00:00,30.3,67,999.0,11.3,9,0.0
25.4,47.8,91.0,274.0,7.6,7.9,2024-08-27 02:00:00,30.2,68,998.7,12.9,13,0.0
25.0,47.1,86.0,272.0,7.7,8.1,2024-08-27 03:00:00,30.0,72,998.6,13.8,15,0.0
24.7,45.5,82.0,274.0,7.8,8.7,2024-08-27 04:00:00,30.0,76,998.6,14.6,20,0.0
25.0,42.7,79.0,282.0,8.5,8.9,2024-08-27 05:00:00,30.1,74,998.8,15.8,24,0.0
25.2,41.9,81.0,293.0,8.3,9.4,2024-08-27 06:00:00,29.7,74,998.8,15.2,31,0.0
26.0,42.0,83.0,306.0,7.9,10.0,2024-08-27 07:00:00,29.7,72,999.2,18.6,46,0.0
26.2,42.5,89.0,312.0,7.2,10.3,2024-08-27 08:00:00,29.9,72,1000.0,19.9,49,0.0
23.6,39.5,100.0,301.0,5.7,9.9,2024-08-27 09:00:00,29.8,73,1000.6,23.4,56,0.3
21.7,35.4,114.0,283.0,3.8,9.2,2024-08-27 10:00:00,30.1,73,1000.7,25.9,52,0.4
20.7,32.4,124.0,268.0,2.5,8.7,2024-08-27 11:00:00,31.6,66,1000.4,28.3,50,0.1
21.2,31.9,129.0,263.0,2.2,9.0,2024-08-27 12:00:00,30.9,68,999.7,26.8,49,0.0
20.4,30.0,130.0,262.0,2.4,9.5,2024-08-27 13:00:00,30.9,67,999.5,26.5,47,0.0
19.3,28.2,130.0,263.0,2.8,9.7,2024-08-27 14:00:00,31.6,65,998.5,28.5,44,0.1
19.2,27.8,129.0,264.0,3.2,9.2,2024-08-27 15:00:00,31.7,64,998.4,31.1,42,0.0
19.2,27.8,127.0,267.0,3.9,8.3,2024-08-27 16:00:00,29.3,75,998.6,27.4,33,0.0
15.3,22.2,106.0,229.0,4.5,4.6,2024-08-27 17:00:00,28.7,78,998.9,24.8,33,0.0
18.7,26.9,107.0,242.0,5.1,5.3,2024-08-27 18:00:00,29.7,77,999.7,25.7,42,0.0
23.2,33.4,107.0,261.0,6.0,6.2,2024-08-27 19:00:00,29.0,79,1000.1,27.0,44,0.0
26.3,38.4,108.0,278.0,6.5,7.2,2024-08-27 20:00:00,28.6,80,1000.5,27.8,49,0.0
27.3,39.8,108.0,292.0,6.5,8.2,2024-08-27 21:00:00,28.4,80,1001.3,27.3,50,0.0
28.9,42.1,108.0,305.0,6.2,9.1,2024-08-27 22:00:00,28.0,81,1001.7,26.8,50,0.0
28.9,42.1,107.0,312.0,5.9,9.7,2024-08-27 23:00:00,27.7,82,1001.8,24.7,47,0.0
27.1,39.7,104.0,309.0,5.8,9.5,2024-08-28 00:00:00,27.5,83,1001.6,24.2,43,0.0
24.9,36.7,99.0,301.0,5.8,9.0,2024-08-28 01:00:00,27.2,85,1001.3,25.5,40,0.1
22.5,33.2,95.0,294.0,5.8,8.6,2024-08-28 02:00:00,27.1,86,1000.9,23.0,41,0.1
22.6,34.0,92.0,290.0,5.7,8.8,2024-08-28 03:00:00,27.0,86,1000.7,22.4,33,0.0
19.7,28.6,89.0,287.0,5.7,9.1,2024-08-28 04:00:00,26.6,87,1000.7,22.9,26,0.6
16.5,23.6,83.0,282.0,6.1,8.3,2024-08-28 05:00:00,26.1,90,1001.0,20.5,31,3.4
15.2,21.7,80.0,294.0,6.7,8.4,2024-08-28 06:00:00,26.1,91,1001.6,19.8,25,0.1
15.1,21.5,76.0,310.0,7.5,8.6,2024-08-28 07:00:00,25.9,93,1002.0,19.6,32,0.3
14.3,20.5,75.0,320.0,7.8,8.6,2024-08-28 08:00:00,26.3,90,1002.3,20.0,39,0.5
13.2,19.0,76.0,320.0,7.3,8.5,2024-08-28 09:00:00,26.7,89,1002.5,20.3,37,0.9
11.5,16.8,80.0,313.0,6.3,8.3,2024-08-28 10:00:00,28.0,81,1002.5,25.2,46,0.1
10.3,15.5,87.0,304.0,5.2,8.0,2024-08-28 11:00:00,30.2,72,1002.0,22.9,48,0.1
10.2,15.4,101.0,291.0,4.0,7.6,2024-08-28 12:00:00,30.0,70,1001.3,23.7,48,0.5
11.3,17.4,117.0,274.0,2.7,7.1,2024-08-28 13:00:00,30.1,74,1000.6,17.1,51,1.9
11.7,17.9,127.0,262.0,2.1,6.6,2024-08-28 14:00:00,28.5,81,1000.1,12.6,63,4.7
12.6,19.9,124.0,253.0,2.5,5.9,2024-08-28 15:00:00,27.8,82,1000.1,22.6,31,3.6
15.1,23.8,114.0,248.0,3.7,5.1,2024-08-28 16:00:00,28.2,82,999.0,14.6,9,0.1
17.8,25.1,111.0,218.0,3.1,5.0,2024-08-28 17:00:00,29.7,77,999.0,13.1,9,0.0
18.9,27.0,102.0,243.0,5.0,6.0,2024-08-28 18:00:00,29.3,75,999.2,18.1,31,0.0
19.0,27.2,91.0,278.0,7.7,7.4,2024-08-28 19:00:00,28.7,76,999.7,16.9,24,0.0
19.8,28.8,82.0,304.0,9.5,8.6,2024-08-28 20:00:00,28.7,78,1000.2,17.9,30,0.0
19.5,28.5,80.0,315.0,9.7,9.4,2024-08-28 21:00:00,28.7,78,1000.5,19.8,37,0.0
18.4,26.8,80.0,318.0,9.2,10.0,2024-08-28 22:00:00,28.6,77,1001.3,20.6,46,0.0
16.8,24.3,80.0,316.0,8.7,10.4,2024-08-28 23:00:00,28.3,78,1001.0,19.1,41,0.0
15.3,22.2,77.0,306.0,8.6,10.5,2024-08-29 00:00:00,27.9,79,1000.8,18.6,41,0.0
14.6,21.1,73.0,291.0,8.5,10.4,2024-08-29 01:00:00,27.5,80,1000.4,17.1,39,0.0
14.1,20.3,70.0,278.0,8.4,10.3,2024-08-29 02:00:00,27.2,81,1000.1,17.0,36,0.0
13.5,19.6,67.0,269.0,8.3,10.2,2024-08-29 03:00:00,27.1,82,1000.1,16.7,33,0.0
13.0,18.7,64.0,262.0,8.3,10.0,2024-08-29 04:00:00,27.1,82,1000.3,17.5,32,0.0
14.2,20.3,61.0,274.0,8.7,10.3,2024-08-29 05:00:00,26.9,82,1000.2,17.6,31,0.0
14.6,20.8,63.0,281.0,8.4,10.3,2024-08-29 06:00:00,26.9,83,1000.0,17.9,28,0.0
15.4,22.1,67.0,290.0,7.9,10.2,2024-08-29 07:00:00,27.4,81,1000.3,19.2,30,0.0
16.5,23.7,75.0,291.0,7.0,9.8,2024-08-29 08:00:00,28.5,78,1000.8,17.9,34,0.0
17.1,24.8,90.0,279.0,5.4,9.0,2024-08-29 09:00:00,30.0,74,1001.4,18.1,44,0.0
15.7,24.1,108.0,259.0,3.5,7.9,2024-08-29 10:00:00,31.6,66,1001.2,22.2,50,0.0
14.4,23.0,122.0,243.0,2.1,6.9,2024-08-29 11:00:00,32.6,62,1000.7,23.1,51,0.1
14.0,22.1,130.0,235.0,1.5,6.2,2024-08-29 12:00:00,33.6,59,1000.0,21.6,57,0.0
13.7,21.2,133.0,230.0,1.3,5.6,2024-08-29 13:00:00,34.4,56,999.2,20.5,62,0.0
13.4,20.8,134.0,229.0,1.5,5.1,2024-08-29 14:00:00,34.5,55,997.9,20.9,61,0.0
14.1,22.5,131.0,230.0,1.9,4.6,2024-08-29 15:00:00,34.0,55,996.9,21.2,55,0.0
16.1,25.4,126.0,234.0,2.7,4.3,2024-08-29 16:00:00,33.0,58,997.0,18.2,52,0.1
17.5,27.0,118.0,199.0,2.8,3.8,2024-08-29 17:00:00,31.1,72,997.6,9.6,56,1.0
19.3,28.9,109.0,227.0,5.1,4.3,2024-08-29 18:00:00,30.7,75,998.3,9.4,50,0.0
20.3,29.9,98.0,266.0,8.3,4.9,2024-08-29 19:00:00,29.9,77,999.0,5.2,65,0.0
21.0,30.7,89.0,293.0,10.3,5.6,2024-08-29 20:00:00,29.7,78,999.7,4.7,58,0.0
21.1,30.7,87.0,298.0,10.2,6.2,2024-08-29 21:00:00,28.4,87,1000.7,11.4,156,5.4
21.0,31.0,88.0,292.0,9.0,6.9,2024-08-29 22:00:00,26.5,93,1001.1,7.4,113,5.0
20.8,31.4,90.0,285.0,7.9,7.4,2024-08-29 23:00:00,26.4,94,1001.3,10.1,35,5.4
21.1,32.4,92.0,280.0,7.1,7.8,2024-08-30 00:00:00,26.5,92,1001.7,12.0,51,8.1
21.1,32.5,94.0,274.0,6.4,8.2,2024-08-30 01:00:00,25.7,95,1001.2,19.8,61,5.5
19.8,30.9,94.0,270.0,6.0,8.5,2024-08-30 02:00:00,25.6,95,1000.9,15.8,27,2.0
19.1,29.7,90.0,270.0,6.1,8.9,2024-08-30 03:00:00,25.6,95,1001.3,17.0,36,9.1
18.7,28.3,85.0,272.0,6.6,9.3,2024-08-30 04:00:00,25.7,95,1001.7,14.6,52,3.5
17.2,26.4,75.0,254.0,7.1,6.7,2024-08-30 05:00:00,25.8,93,1002.0,17.6,41,0.2
16.0,24.6,72.0,254.0,7.2,6.3,2024-08-30 06:00:00,26.2,94,1001.8,15.5,68,0.1
14.4,23.2,68.0,253.0,7.4,5.8,2024-08-30 07:00:00,26.5,92,1002.2,18.9,76,0.0
13.3,23.3,65.0,247.0,7.2,5.2,2024-08-30 08:00:00,27.4,86,1003.0,20.6,86,0.1
13.7,25.8,63.0,233.0,6.5,4.7,2024-08-30 09:00:00,28.3,81,1003.5,18.4,107,0.1
13.4,23.2,61.0,213.0,5.5,4.2,2024-08-30 10:00:00,29.5,74,1003.9,17.4,112,0.1
10.7,18.8,62.0,194.0,4.4,3.7,2024-08-30 11:00:00,30.9,67,1003.7,16.0,104,0.0
8.8,17.0,68.0,175.0,3.2,3.2,2024-08-30 12:00:00,29.7,72,1003.6,16.5,110,0.5
10.3,23.3,76.0,157.0,2.0,2.6,2024-08-30 13:00:00,30.4,69,1002.8,14.0,102,0.2
13.9,37.7,82.0,144.0,1.2,2.2,2024-08-30 14:00:00,31.7,66,1001.8,13.0,87,0.0
18.3,63.1,86.0,134.0,0.7,2.0,2024-08-30 15:00:00,31.9,64,1001.5,13.8,97,0.0
21.3,93.8,87.0,129.0,0.6,1.9,2024-08-30 16:00:00,31.4,65,1001.4,16.5,106,0.2
28.9,118.7,75.0,149.0,2.5,1.6,2024-08-30 17:00:00,31.0,66,1001.3,12.6,114,0.0
33.2,135.0,71.0,173.0,4.6,2.2,2024-08-30 18:00:00,30.3,69,1002.6,7.7,118,0.0
32.8,113.6,65.0,206.0,7.5,3.0,2024-08-30 19:00:00,29.2,73,1003.4,5.7,108,0.0
31.9,101.5,60.0,231.0,9.6,3.6,2024-08-30 20:00:00,28.8,76,1004.2,6.1,87,0.1
31.3,96.4,57.0,240.0,10.2,3.9,2024-08-30 21:00:00,28.4,78,1005.2,9.0,67,0.0
31.1,91.7,56.0,241.0,10.0,3.9,2024-08-30 22:00:00,28.0,79,1005.9,12.1,73,0.0
30.3,84.3,54.0,239.0,9.7,4.0,2024-08-30 23:00:00,27.7,83,1006.1,12.5,78,0.1
28.3,74.3,52.0,235.0,9.6,4.1,2024-08-31 00:00:00,27.0,88,1006.3,15.2,95,0.4
25.0,60.3,49.0,229.0,9.4,4.2,2024-08-31 01:00:00,25.7,92,1005.9,14.8,84,1.0
21.1,46.2,47.0,224.0,9.4,4.3,2024-08-31 02:00:00,26.1,92,1005.4,11.1,61,0.0
17.5,33.3,44.0,223.0,9.7,4.3,2024-08-31 03:00:00,25.8,93,1005.5,11.8,67,0.0
15.0,24.3,40.0,224.0,10.0,4.3,2024-08-31 04:00:00,25.5,93,1005.8,9.9,71,0.0
18.2,29.7,30.0,270.0,14.6,4.7,2024-08-31 05:00:00,25.5,94,1006.5,6.1,93,0.2
17.0,26.2,34.0,276.0,13.2,5.2,2024-08-31 06:00:00,25.4,94,1006.5,7.9,43,0.0
16.9,25.0,40.0,283.0,11.1,6.0,2024-08-31 07:00:00,25.7,94,1007.0,8.9,47,0.0
17.3,27.8,50.0,280.0,8.9,6.3,2024-08-31 08:00:00,26.8,88,1007.4,10.0,52,0.1
16.1,34.7,68.0,260.0,6.4,6.0,2024-08-31 09:00:00,28.2,79,1007.7,9.8,54,0.1
19.3,51.6,90.0,230.0,3.8,5.3,2024-08-31 10:00:00,29.5,73,1007.7,8.6,68,0.0
23.6,64.0,107.0,206.0,1.9,4.6,2024-08-31 11:00:00,30.6,67,1007.5,8.1,77,0.1
26.5,69.8,114.0,195.0,1.2,4.0,2024-08-31 12:00:00,31.6,62,1006.5,7.6,85,0.0
28.1,73.8,117.0,189.0,1.3,3.5,2024-08-31 13:00:00,32.2,59,1005.8,6.7,106,0.0
28.2,75.9,117.0,186.0,1.5,3.0,2024-08-31 14:00:00,32.5,57,1004.9,3.9,146,0.0
27.6,77.5,118.0,173.0,1.0,2.6,2024-08-31 15:00:00,32.7,56,1004.3,4.5,194,0.0
29.1,87.5,117.0,161.0,0.6,2.2,2024-08-31 16:00:00,32.7,56,1004.2,2.6,214,0.0
22.1,61.2,115.0,189.0,2.3,2.6,2024-08-31 17:00:00,32.4,57,1003.9,3.7,241,0.0
23.2,63.8,99.0,279.0,9.4,3.0,2024-08-31 18:00:00,31.7,64,1004.4,2.9,270,0.0
30.0,67.8,76.0,403.0,19.1,3.6,2024-08-31 19:00:00,30.3,68,1004.5,5.1,274,0.0
35.0,69.4,59.0,498.0,25.9,4.1,2024-08-31 20:00:00,29.7,72,1005.5,4.7,274,0.0
35.5,65.2,54.0,536.0,26.8,4.5,2024-08-31 21:00:00,28.4,79,1006.1,5.7,252,0.0
36.6,64.7,54.0,545.0,24.6,4.8,2024-08-31 22:00:00,28.1,80,1006.6,5.5,247,0.0
37.3,64.3,54.0,543.0,22.7,4.9,2024-08-31 23:00:00,27.6,82,1006.4,6.2,263,0.0
36.6,62.4,52.0,530.0,21.7,4.8,2024-09-01 00:00:00,27.2,84,1006.0,6.1,270,0.0
36.0,61.5,50.0,506.0,21.0,4.5,2024-09-01 01:00:00,26.8,87,1005.3,5.0,270,0.0
35.5,61.0,48.0,491.0,21.3,4.3,2024-09-01 02:00:00,26.4,89,1005.0,4.3,265,0.0
35.4,61.5,43.0,496.0,24.3,4.3,2024-09-01 03:00:00,26.1,92,1005.0,4.7,266,0.0
36.2,64.5,37.0,509.0,28.3,4.5,2024-09-01 04:00:00,25.9,93,1005.1,4.2,239,0.0
38.1,68.0,33.0,528.0,28.5,4.4,2024-09-01 05:00:00,25.9,94,1005.2,3.8,229,0.0
40.5,73.6,44.0,534.0,25.3,4.6,2024-09-01 06:00:00,26.6,89,1005.1,4.9,216,0.0
44.0,79.2,60.0,537.0,20.7,4.9,2024-09-01 07:00:00,27.3,86,1005.4,7.2,207,0.0
38.1,72.6,74.0,509.0,15.9,4.8,2024-09-01 08:00:00,29.0,79,1005.7,6.8,205,0.0
30.2,75.4,86.0,417.0,10.7,4.0,2024-09-01 09:00:00,30.8,66,1006.0,9.9,213,0.0
29.7,85.0,96.0,293.0,5.4,2.9,2024-09-01 10:00:00,31.6,62,1006.3,10.1,207,0.0
28.5,85.4,104.0,202.0,1.6,2.0,2024-09-01 11:00:00,32.4,59,1006.1,10.7,200,0.0
28.1,87.3,108.0,174.0,0.4,1.6,2024-09-01 12:00:00,33.1,57,1005.4,11.2,195,0.0
28.2,90.6,110.0,179.0,0.8,1.5,2024-09-01 13:00:00,33.7,54,1004.7,11.5,200,0.0
28.4,93.6,111.0,186.0,1.3,1.5,2024-09-01 14:00:00,34.0,53,1003.6,11.0,212,0.0
28.3,93.8,113.0,181.0,1.1,1.4,2024-09-01 15:00:00,34.1,54,1002.9,10.8,217,0.0
28.0,92.0,115.0,179.0,1.1,1.5,2024-09-01 16:00:00,33.9,56,1002.3,10.9,226,0.0
29.5,95.2,112.0,193.0,2.4,1.6,2024-09-01 17:00:00,33.2,58,1002.1,10.7,228,0.0
29.0,78.7,99.0,242.0,6.2,1.9,2024-09-01 18:00:00,32.1,65,1002.3,8.1,201,0.0
30.0,70.8,80.0,309.0,11.4,2.4,2024-09-01 19:00:00,30.7,70,1002.6,9.4,182,0.0
31.5,72.4,66.0,355.0,15.0,2.8,2024-09-01 20:00:00,30.1,72,1003.5,11.2,184,0.0
31.2,73.6,60.0,362.0,15.3,3.1,2024-09-01 21:00:00,29.6,73,1004.7,10.5,184,0.0
29.9,74.3,57.0,349.0,13.9,3.4,2024-09-01 22:00:00,29.2,74,1005.4,10.7,194,0.0
28.8,75.9,55.0,330.0,12.6,3.7,2024-09-01 23:00:00,28.8,74,1005.1,10.6,204,0.0
27.5,77.8,53.0,306.0,12.0,4.0,2024-09-02 00:00:00,28.5,75,1004.7,9.1,214,0.0
27.0,79.9,51.0,277.0,11.4,4.3,2024-09-02 01:00:00,28.0,76,1004.2,7.5,215,0.0
26.7,81.3,49.0,254.0,11.2,4.7,2024-09-02 02:00:00,27.5,78,1003.8,6.1,220,0.0
26.6,81.7,46.0,243.0,11.6,5.2,2024-09-02 03:00:00,26.9,83,1003.7,5.3,242,0.0
26.3,79.9,43.0,238.0,12.3,5.7,2024-09-02 04:00:00,26.4,87,1003.5,5.7,235,0.0
25.3,71.2,42.0,238.0,12.1,6.9,2024-09-02 05:00:00,26.3,86,1003.6,4.0,190,0.0
24.4,65.7,42.0,256.0,11.6,8.1,2024-09-02 06:00:00,26.8,83,1003.9,5.1,188,0.0
24.3,58.9,42.0,280.0,10.9,9.6,2024-09-02 07:00:00,27.2,83,1004.3,6.5,186,0.0
22.9,56.8,47.0,286.0,9.6,10.4,2024-09-02 08:00:00,28.5,79,1004.7,5.4,188,0.0
19.7,51.9,61.0,258.0,7.2,9.7,2024-09-02 09:00:00,30.3,72,1005.1,6.6,189,0.0
17.8,53.0,79.0,213.0,4.1,8.1,2024-09-02 10:00:00,31.8,64,1005.4,8.1,201,0.0
17.5,58.8,93.0,177.0,1.9,6.7,2024-09-02 11:00:00,32.9,59,1005.2,7.8,202,0.0
17.9,65.0,98.0,163.0,1.1,5.7,2024-09-02 12:00:00,33.7,56,1004.7,7.7,191,0.0
18.5,70.5,99.0,158.0,1.0,4.7,2024-09-02 13:00:00,34.2,54,1003.8,8.4,190,0.0
19.2,74.5,99.0,157.0,1.2,4.0,2024-09-02 14:00:00,34.5,53,1002.6,7.9,196,0.0
19.7,76.1,101.0,149.0,0.7,3.6,2024-09-02 15:00:00,34.6,52,1001.4,7.8,202,0.0
20.4,77.8,103.0,144.0,0.4,3.3,2024-09-02 16:00:00,34.5,52,1000.9,6.9,219,0.0
21.0,78.7,96.0,163.0,2.3,3.4,2024-09-02 17:00:00,34.1,54,1001.0,5.9,218,0.0
23.1,68.0,82.0,242.0,8.2,3.6,2024-09-02 18:00:00,33.0,60,1001.8,8.0,190,0.0
27.2,68.9,64.0,350.0,16.1,4.0,2024-09-02 19:00:00,31.8,62,1001.8,10.8,180,0.0
31.0,72.9,51.0,420.0,21.1,4.4,2024-09-02 20:00:00,31.1,64,1002.4,9.3,193,0.0
30.9,71.7,51.0,419.0,20.2,4.8,2024-09-02 21:00:00,30.5,68,1003.1,9.6,193,0.0
29.7,69.2,57.0,381.0,16.3,5.2,2024-09-02 22:00:00,30.0,71,1003.7,8.3,198,0.0
28.0,66.4,62.0,342.0,13.0,5.7,2024-09-02 23:00:00,29.5,73,1003.6,8.7,197,0.0
26.6,64.0,65.0,309.0,11.3,6.3,2024-09-03 00:00:00,29.1,76,1003.2,7.4,203,0.0
25.5,62.2,67.0,275.0,10.2,6.9,2024-09-03 01:00:00,28.8,77,1002.5,6.9,227,0.0
24.9,61.5,67.0,252.0,9.8,7.4,2024-09-03 02:00:00,28.4,79,1002.1,5.9,232,0.0
24.6,61.2,62.0,244.0,10.6,7.7,2024-09-03 03:00:00,28.1,80,1002.2,5.5,238,0.0
24.5,62.4,55.0,247.0,12.1,7.8,2024-09-03 04:00:00,27.6,85,1002.7,4.8,228,0.0
25.4,67.1,47.0,280.0,15.0,7.4,2024-09-03 05:00:00,27.4,87,1002.9,5.1,262,0.0
25.8,70.1,49.0,299.0,14.4,7.9,2024-09-03 06:00:00,28.0,83,1003.5,3.6,264,0.0
28.2,78.5,52.0,323.0,13.3,8.5,2024-09-03 07:00:00,28.8,80,1004.2,1.1,198,0.0
27.8,83.1,61.0,329.0,11.6,8.8,2024-09-03 08:00:00,30.1,75,1004.9,9.2,121,0.0
26.8,88.0,81.0,298.0,8.5,8.6,2024-09-03 09:00:00,31.3,67,1005.5,9.5,143,0.0
25.3,92.4,106.0,248.0,4.7,8.1,2024-09-03 10:00:00,32.2,63,1005.8,7.8,158,0.0
24.6,91.5,123.0,208.0,1.9,7.4,2024-09-03 11:00:00,33.2,60,1005.4,7.0,168,0.0
23.6,85.2,126.0,190.0,0.9,6.3,2024-09-03 12:00:00,33.5,59,1005.4,7.7,152,0.0
22.3,76.8,122.0,182.0,0.9,4.9,2024-09-03 13:00:00,32.9,61,1005.0,12.7,151,0.5
21.4,76.1,117.0,180.0,1.3,4.0,2024-09-03 14:00:00,32.2,63,1003.9,10.0,142,0.5
21.3,74.3,116.0,181.0,1.7,3.7,2024-09-03 15:00:00,32.6,62,1002.7,5.2,155,0.0
22.2,73.8,115.0,187.0,2.4,3.8,2024-09-03 16:00:00,33.0,61,1002.8,0.8,63,0.0
22.9,74.7,109.0,190.0,2.9,3.3,2024-09-03 17:00:00,32.8,61,1003.0,3.2,63,0.0
25.1,68.2,101.0,214.0,4.9,4.1,2024-09-03 18:00:00,31.2,65,1003.6,7.0,192,0.0
27.6,59.8,90.0,250.0,7.6,5.1,2024-09-03 19:00:00,30.1,70,1004.0,8.4,170,0.0
29.5,57.9,80.0,285.0,10.2,5.9,2024-09-03 20:00:00,29.2,75,1005.0,11.7,171,0.0
31.3,59.1,70.0,322.0,12.5,6.2,2024-09-03 21:00:00,28.7,79,1005.7,9.4,162,0.0
33.1,62.2,61.0,360.0,14.6,6.2,2024-09-03 22:00:00,28.2,83,1005.9,9.8,174,0.0
34.6,63.1,55.0,384.0,15.8,6.3,2024-09-03 23:00:00,27.8,82,1005.9,5.2,164,0.0
35.2,62.9,54.0,382.0,15.5,6.8,2024-09-04 00:00:00,27.6,82,1005.6,4.7,176,0.0
33.1,56.8,57.0,366.0,14.3,7.5,2024-09-04 01:00:00,27.2,83,1004.9,5.6,220,0.1
32.9,57.9,58.0,354.0,13.6,7.9,2024-09-04 02:00:00,27.0,85,1004.3,3.4,252,0.0
32.6,57.5,54.0,353.0,14.1,7.9,2024-09-04 03:00:00,26.0,91,1004.4,8.9,148,3.3
33.3,56.7,48.0,356.0,15.0,7.6,2024-09-04 04:00:00,25.8,91,1004.3,5.7,162,0.9
36.8,63.6,48.0,369.0,17.0,8.0,2024-09-04 05:00:00,25.1,95,1004.9,4.8,193,1.9
38.0,65.0,55.0,362.0,14.8,8.5,2024-09-04 06:00:00,26.2,90,1005.0,1.1,270,0.0
38.5,65.0,65.0,352.0,11.6,9.2,2024-09-04 07:00:00,26.5,88,1005.3,2.2,261,0.0
36.0,60.1,77.0,336.0,8.7,9.4,2024-09-04 08:00:00,27.4,85,1005.5,0.8,297,0.0
32.6,56.6,93.0,311.0,6.2,8.5,2024-09-04 09:00:00,28.9,80,1005.5,3.0,346,0.0
32.5,57.5,112.0,280.0,3.9,7.1,2024-09-04 10:00:00,30.4,75,1005.5,5.6,15,0.0
32.9,58.8,128.0,258.0,2.2,6.0,2024-09-04 11:00:00,31.4,72,1005.1,7.1,41,0.2
33.1,59.0,138.0,250.0,1.5,5.7,2024-09-04 12:00:00,32.3,67,1004.3,6.4,47,0.1
32.4,56.3,144.0,251.0,1.4,5.8,2024-09-04 13:00:00,32.6,63,1003.2,5.5,32,0.0
31.4,52.4,149.0,255.0,1.5,6.1,2024-09-04 14:00:00,32.9,62,1002.2,5.4,352,0.0
30.7,50.2,155.0,246.0,0.7,6.5,2024-09-04 15:00:00,33.3,60,1000.9,6.9,332,0.0
31.4,50.2,160.0,241.0,0.1,7.0,2024-09-04 16:00:00,33.6,60,1000.4,6.1,332,0.0
30.6,49.7,151.0,264.0,3.0,6.8,2024-09-04 17:00:00,33.4,60,1000.1,5.4,323,0.0
31.4,50.4,130.0,400.0,13.5,7.3,2024-09-04 18:00:00,32.3,68,1000.7,3.2,297,0.0
43.7,67.5,100.0,587.0,27.8,8.1,2024-09-04 19:00:00,30.7,79,1000.7,5.4,262,0.0
52.7,80.6,77.0,723.0,37.3,8.4,2024-09-04 20:00:00,30.0,80,1001.1,5.0,210,0.0
57.4,87.1,66.0,764.0,37.6,8.1,2024-09-04 21:00:00,30.0,77,1001.8,6.6,209,0.0
56.1,85.0,62.0,754.0,33.0,7.4,2024-09-04 22:00:00,29.6,77,1002.0,7.1,210,0.0
51.8,78.7,60.0,717.0,28.0,6.7,2024-09-04 23:00:00,29.0,80,1001.9,6.2,187,0.0
47.4,72.4,61.0,646.0,23.3,6.1,2024-09-05 00:00:00,28.5,83,1001.4,6.6,202,0.0
44.1,68.0,65.0,547.0,18.1,5.4,2024-09-05 01:00:00,28.3,85,1000.9,8.2,209,0.0
41.9,65.0,67.0,467.0,14.2,4.9,2024-09-05 02:00:00,28.1,85,1000.3,7.8,202,0.0
40.3,63.1,66.0,424.0,12.5,4.6,2024-09-05 03:00:00,27.7,87,1000.1,5.6,195,0.0
39.2,61.9,63.0,399.0,12.2,4.5,2024-09-05 04:00:00,27.2,90,1000.0,4.0,190,0.0
39.1,61.9,61.0,396.0,12.0,4.5,2024-09-05 05:00:00,27.1,90,1000.2,4.7,189,0.0
38.1,60.5,62.0,398.0,11.6,4.5,2024-09-05 06:00:00,27.9,86,1000.5,6.5,174,0.0
37.4,59.4,63.0,398.0,10.9,4.6,2024-09-05 07:00:00,28.3,85,1000.9,7.8,158,0.0
36.4,60.8,69.0,383.0,9.6,4.9,2024-09-05 08:00:00,29.5,81,1001.5,7.6,161,0.0
30.7,58.8,83.0,339.0,7.2,5.5,2024-09-05 09:00:00,31.1,74,1001.5,7.6,172,0.0
29.3,63.3,102.0,280.0,4.3,6.3,2024-09-05 10:00:00,32.5,67,1001.7,8.0,175,0.0
28.6,65.9,115.0,232.0,2.1,6.9,2024-09-05 11:00:00,33.5,62,1001.3,8.0,172,0.0
28.1,67.3,119.0,208.0,1.3,7.1,2024-09-05 12:00:00,34.3,59,1000.6,8.0,170,0.0
27.7,68.0,117.0,196.0,1.2,7.1,2024-09-05 13:00:00,34.8,57,999.7,7.9,164,0.0
27.2,68.9,115.0,188.0,1.3,7.0,2024-09-05 14:00:00,35.1,56,998.8,7.5,163,0.0
27.2,71.0,114.0,172.0,0.7,6.9,2024-09-05 15:00:00,35.2,55,998.2,7.0,168,0.0
27.5,74.0,112.0,160.0,0.3,6.7,2024-09-05 16:00:00,35.0,54,997.8,6.1,183,0.0
28.9,77.8,103.0,183.0,2.5,5.9,2024-09-05 17:00:00,34.6,55,997.7,5.2,192,0.0
32.1,76.4,86.0,264.0,9.0,6.0,2024-09-05 18:00:00,33.8,64,998.1,4.6,198,0.0
37.1,80.8,62.0,375.0,17.9,6.1,2024-09-05 19:00:00,32.3,69,998.2,7.1,210,0.0
40.3,85.2,45.0,449.0,23.7,6.1,2024-09-05 20:00:00,31.9,68,998.8,9.7,211,0.0
39.7,85.2,41.0,451.0,23.3,6.0,2024-09-05 21:00:00,31.3,70,999.5,9.0,178,0.0
