date,aqi,pm10_mean,ozone_mean,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,precipitation_mean,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_4,aqi_lag_5,aqi_lag_6,aqi_lag_7,aqi_roll_mean_3,aqi_roll_std_3,aqi_roll_mean_7,aqi_roll_std_7,aqi_diff_1,aqi_diff_7,day_of_week,month,day_of_year,is_weekend,day_of_year_sin,day_of_year_cos,temperature_2m_mean_lag_1,temperature_2m_mean_lag_2,temperature_2m_mean_lag_3,temperature_2m_mean_roll_mean_3,temperature_2m_mean_current,relative_humidity_2m_mean_lag_1,relative_humidity_2m_mean_lag_2,relative_humidity_2m_mean_lag_3,relative_humidity_2m_mean_roll_mean_3,relative_humidity_2m_mean_current,pressure_msl_mean_lag_1,pressure_msl_mean_lag_2,pressure_msl_mean_lag_3,pressure_msl_mean_roll_mean_3,pressure_msl_mean_current,wind_speed_10m_mean_lag_1,wind_speed_10m_mean_lag_2,wind_speed_10m_mean_lag_3,wind_speed_10m_mean_roll_mean_3,wind_speed_10m_mean_current,precipitation_mean_lag_1,precipitation_mean_lag_2,precipitation_mean_lag_3,precipitation_mean_roll_mean_3,precipitation_mean_current,pm10_mean_lag_1,pm10_mean_lag_2,pm10_mean_lag_3,pm10_mean_roll_mean_3,pm10_mean_current,ozone_mean_lag_1,ozone_mean_lag_2,ozone_mean_lag_3,ozone_mean_roll_mean_3,ozone_mean_current,target_next_day
2024-10-26,135.51242516401555,100.49166666666667,73.625,29.854166666666668,43.958333333333336,1009.6791666666667,4.875,0.0,130.55641219134773,133.34970184387933,142.97514199907158,138.8086608777019,128.42061784138943,135.0128894372746,137.45238568265498,135.6270853447662,6.515064789923583,135.2251156961885,4.992087671679779,4.956012972667821,-1.939960518639424,5,10,300,1,-0.9011686968561569,0.4334685453485363,29.662499999999998,29.52916666666667,29.420833333333334,29.537499999999998,29.854166666666668,38.875,37.916666666666664,37.166666666666664,37.986111111111114,43.958333333333336,1010.5833333333334,1011.9333333333334,1012.1708333333332,1011.5625,1009.6791666666667,6.054166666666667,5.245833333333334,7.520833333333333,6.273611111111111,4.875,0.0,0.0,0.0,0.0,0.0,90.72916666666667,88.91666666666667,98.6125,92.75277777777778,100.49166666666667,70.375,68.83333333333333,68.33333333333333,69.18055555555556,73.625,116.0213293317455
2024-10-27,116.0213293317455,79.6375,72.83333333333333,30.71666666666667,39.375,1007.6833333333334,7.858333333333333,0.0,135.51242516401555,130.55641219134773,133.34970184387933,142.97514199907158,138.8086608777019,128.42061784138943,135.0128894372746,133.1395130664142,2.4846832067588807,134.94797847924002,4.900847134407589,-19.491095832270048,-18.99156010552909,6,10,301,1,-0.8935790198239952,0.4489059314938798,29.854166666666668,29.662499999999998,29.52916666666667,29.681944444444444,30.71666666666667,43.958333333333336,38.875,37.916666666666664,40.25000000000001,39.375,1009.6791666666667,1010.5833333333334,1011.9333333333334,1010.7319444444444,1007.6833333333334,4.875,6.054166666666667,5.245833333333334,5.391666666666667,7.858333333333333,0.0,0.0,0.0,0.0,0.0,100.49166666666667,90.72916666666667,88.91666666666667,93.37916666666666,79.6375,73.625,70.375,68.83333333333333,70.94444444444444,72.83333333333333,127.85751025880484
2024-10-28,127.85751025880484,94.77499999999999,61.25,30.34583333333333,35.375,1005.6750000000001,6.95,0.0,116.0213293317455,135.51242516401555,130.55641219134773,133.34970184387933,142.97514199907158,138.8086608777019,128.42061784138943,127.36338889570293,10.130264187601071,132.23489846416442,8.667929665837654,11.836180927059331,-0.5631075825845926,0,10,302,0,-0.8857249183835637,0.4642104791518923,30.71666666666667,29.854166666666668,29.662499999999998,30.07777777777778,30.34583333333333,39.375,43.958333333333336,38.875,40.73611111111112,35.375,1007.6833333333334,1009.6791666666667,1010.5833333333334,1009.3152777777777,1005.6750000000001,7.858333333333333,4.875,6.054166666666667,6.2625,6.95,0.0,0.0,0.0,0.0,0.0,79.6375,100.49166666666667,90.72916666666667,90.28611111111111,94.77499999999999,72.83333333333333,73.625,70.375,72.27777777777777,61.25,135.203836473856
2024-10-29,135.203836473856,102.18333333333334,64.95833333333333,30.0,39.875,1006.4958333333334,4.745833333333334,0.0,127.85751025880484,116.0213293317455,135.51242516401555,130.55641219134773,133.34970184387933,142.97514199907158,138.8086608777019,126.46375491818861,9.820011183691072,132.1544545237952,8.71173079234546,7.346326215051164,-3.604824403845896,1,10,303,0,-0.8776087166898392,0.4793776594606945,30.34583333333333,30.71666666666667,29.854166666666668,30.305555555555557,30.0,35.375,39.375,43.958333333333336,39.56944444444446,39.875,1005.6750000000001,1007.6833333333334,1009.6791666666667,1007.6791666666667,1006.4958333333334,6.95,7.858333333333333,4.875,6.561111111111111,4.745833333333334,0.0,0.0,0.0,0.0,0.0,94.77499999999999,79.6375,100.49166666666667,91.63472222222221,102.18333333333334,61.25,72.83333333333333,73.625,69.2361111111111,64.95833333333333,139.72299095443148
2024-10-30,139.72299095443148,103.95833333333333,61.75,29.325,43.833333333333336,1008.7666666666668,6.616666666666667,0.0,135.203836473856,127.85751025880484,116.0213293317455,135.51242516401555,130.55641219134773,133.34970184387933,142.97514199907158,126.36089202146877,9.678431932680887,131.6394796089601,8.351939837810322,4.51915448057548,-3.252151044640101,2,10,304,0,-0.8692328164574792,0.49440298420761813,30.0,30.34583333333333,30.71666666666667,30.354166666666668,29.325,39.875,35.375,39.375,38.20833333333334,43.833333333333336,1006.4958333333334,1005.6750000000001,1007.6833333333334,1006.6180555555557,1008.7666666666668,4.745833333333334,6.95,7.858333333333333,6.518055555555556,6.616666666666667,0.0,0.0,0.0,0.0,0.0,102.18333333333334,94.77499999999999,79.6375,92.1986111111111,103.95833333333333,64.95833333333333,61.25,72.83333333333333,66.34722222222221,61.75,159.19212434670717
2024-10-31,159.19212434670717,129.75416666666666,94.5,29.304166666666664,50.875,1011.8666666666667,8.516666666666667,0.0,139.72299095443148,135.203836473856,127.85751025880484,116.0213293317455,135.51242516401555,130.55641219134773,133.34970184387933,134.26144589569742,5.988612780597019,131.17488660258292,7.679674272011512,19.469133392275694,25.842422502827844,3,10,305,0,-0.8605996962501181,0.5092820071573356,29.325,30.0,30.34583333333333,29.89027777777778,29.304166666666664,43.833333333333336,39.875,35.375,39.69444444444446,50.875,1008.7666666666668,1006.4958333333334,1005.6750000000001,1006.9791666666666,1011.8666666666667,6.616666666666667,4.745833333333334,6.95,6.104166666666667,8.516666666666667,0.0,0.0,0.0,0.0,0.0,103.95833333333333,102.18333333333334,94.77499999999999,100.30555555555554,129.75416666666666,61.75,64.95833333333333,61.25,62.65277777777778,94.5,154.57220352729578
2024-11-01,154.57220352729578,140.48749999999998,67.875,29.195833333333336,47.166666666666664,1011.7458333333334,5.516666666666667,0.0,159.19212434670717,139.72299095443148,135.203836473856,127.85751025880484,116.0213293317455,135.51242516401555,130.55641219134773,144.70631725833152,12.746946479688772,134.86666124584403,13.157353906376194,-4.619920819411391,24.01579133594805,4,11,306,0,-0.8517119107469189,0.5240103253675756,29.304166666666664,29.325,30.0,29.543055555555554,29.195833333333336,50.875,43.833333333333336,39.875,44.86111111111112,47.166666666666664,1011.8666666666667,1008.7666666666668,1006.4958333333334,1009.0430555555555,1011.7458333333334,8.516666666666667,6.616666666666667,4.745833333333334,6.62638888888889,5.516666666666667,0.0,0.0,0.0,0.0,0.0,129.75416666666666,103.95833333333333,102.18333333333334,111.96527777777777,140.48749999999998,94.5,61.75,64.95833333333333,73.73611111111111,67.875,124.37838680722543
2024-11-02,124.37838680722543,88.73333333333333,64.66666666666667,28.7,42.875,1011.2166666666667,4.833333333333333,0.0,154.57220352729578,159.19212434670717,139.72299095443148,135.203836473856,127.85751025880484,116.0213293317455,135.51242516401555,151.16243960947813,10.172593388265755,138.2974885795509,14.866247493590542,-30.19381672007036,-11.134038356790128,5,11,307,1,-0.8425720899866032,0.5385835804920232,29.195833333333336,29.304166666666664,29.325,29.275000000000002,28.7,47.166666666666664,50.875,43.833333333333336,47.29166666666668,42.875,1011.7458333333334,1011.8666666666667,1008.7666666666668,1010.7930555555555,1011.2166666666667,5.516666666666667,8.516666666666667,6.616666666666667,6.883333333333334,4.833333333333333,0.0,0.0,0.0,0.0,0.0,140.48749999999998,129.75416666666666,103.95833333333333,124.7333333333333,88.73333333333333,67.875,94.5,61.75,74.70833333333333,64.66666666666667,127.28733447383478
2024-11-03,127.28733447383478,88.27916666666665,58.416666666666664,28.4875,44.916666666666664,1012.0833333333334,6.7875000000000005,0.0,124.37838680722543,154.57220352729578,159.19212434670717,139.72299095443148,135.203836473856,127.85751025880484,116.0213293317455,146.04757156040944,18.907699304651615,136.70691167143804,15.781355871510588,2.9089476666093503,11.26600514208927,6,11,308,1,-0.8331829385891785,0.5529974600700271,28.7,29.195833333333336,29.304166666666664,29.066666666666663,28.4875,42.875,47.166666666666664,50.875,46.97222222222223,44.916666666666664,1011.2166666666667,1011.7458333333334,1011.8666666666667,1011.6097222222223,1012.0833333333334,4.833333333333333,5.516666666666667,8.516666666666667,6.288888888888889,6.7875000000000005,0.0,0.0,0.0,0.0,0.0,88.73333333333333,140.48749999999998,129.75416666666666,119.6583333333333,88.27916666666665,64.66666666666667,67.875,94.5,75.68055555555556,58.416666666666664,98.54543735738288
2024-11-04,98.54543735738288,57.5375,73.20833333333333,29.066666666666666,42.0,1011.5166666666668,4.941666666666667,0.0,127.28733447383478,124.37838680722543,154.57220352729578,159.19212434670717,139.72299095443148,135.203836473856,127.85751025880484,135.41264160278533,16.656293224668477,138.3163409774508,13.765963084552716,-28.741897116451895,-29.312072901421956,0,11,309,0,-0.8235472349556007,0.5672476988027229,28.4875,28.7,29.195833333333336,28.794444444444448,29.066666666666666,44.916666666666664,42.875,47.166666666666664,44.986111111111114,42.0,1012.0833333333334,1011.2166666666667,1011.7458333333334,1011.6819444444445,1011.5166666666668,6.7875000000000005,4.833333333333333,5.516666666666667,5.7124999999999995,4.941666666666667,0.0,0.0,0.0,0.0,0.0,88.27916666666665,88.73333333333333,140.48749999999998,105.83333333333331,57.5375,58.416666666666664,64.66666666666667,67.875,63.65277777777778,73.20833333333333,94.65826253643854
