date,aqi_mean,pm2_5_mean,pm10_mean,ozone_mean,carbon_monoxide_mean,nitrogen_dioxide_mean,sulphur_dioxide_mean,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,precipitation_mean
2024-06-01,84.32302158144083,27.5625,94.4875,73.83333333333333,283.5416666666667,12.070833333333333,5.804166666666667,37.0375,38.458333333333336,998.625,12.65,0.0
2024-06-02,101.35651343268562,35.50416666666667,124.85000000000001,79.08333333333333,224.79166666666666,7.729166666666667,4.820833333333334,38.375,33.875,1000.3125,11.558333333333332,0.0
2024-06-03,78.57564377682404,25.212500000000002,76.20833333333333,97.0,210.20833333333334,5.870833333333334,5.0249999999999995,38.5875,26.833333333333332,1000.2833333333333,14.441666666666668,0.0
2024-06-04,90.69330738096778,30.733333333333334,115.22083333333335,78.5,158.66666666666666,4.0375000000000005,4.066666666666666,36.987500000000004,39.291666666666664,999.0041666666666,18.258333333333333,0.0
2024-06-05,108.37125557023181,38.43333333333333,143.92499999999998,67.0,204.125,7.425,4.145833333333333,36.166666666666664,44.666666666666664,999.0583333333334,14.875,0.012499999999999999
2024-06-06,88.62963601987046,29.583333333333332,92.36666666666667,62.916666666666664,223.91666666666666,9.5875,4.095833333333333,35.86666666666667,45.833333333333336,1001.9875000000001,13.291666666666666,0.004166666666666667
2024-06-07,115.53708186857033,41.420833333333334,118.23333333333333,67.95833333333333,347.625,16.904166666666665,4.383333333333334,35.550000000000004,40.958333333333336,1001.525,6.866666666666667,0.008333333333333333
2024-06-08,118.11470352477697,42.420833333333334,146.4125,74.125,315.125,14.1,4.916666666666667,32.895833333333336,45.458333333333336,1000.9499999999999,9.283333333333333,0.125
2024-06-09,116.37525431161531,41.625,140.62083333333334,74.5,453.25,23.458333333333332,4.366666666666666,34.75,39.083333333333336,1000.6791666666667,6.0249999999999995,0.0
2024-06-10,94.00447336827199,32.1,105.31666666666666,83.54166666666667,393.2083333333333,16.458333333333332,4.058333333333334,35.979166666666664,28.625,1000.5208333333334,8.495833333333334,0.0
2024-06-11,91.88039805608874,30.933333333333334,88.91666666666667,73.0,413.7916666666667,18.766666666666666,3.9583333333333335,36.75416666666667,28.25,999.5749999999999,9.433333333333334,0.0
2024-06-12,88.00282079208633,29.204166666666666,83.77916666666667,78.875,247.125,9.450000000000001,3.5999999999999996,36.670833333333334,37.708333333333336,999.25,13.366666666666667,0.0
2024-06-13,88.12677029640334,29.354166666666668,89.325,75.58333333333333,211.375,7.420833333333333,3.220833333333333,36.204166666666666,43.875,998.4541666666668,14.729166666666666,0.0
2024-06-14,87.23302582296317,28.929166666666664,86.51666666666667,77.5,196.79166666666666,6.7875000000000005,3.5583333333333336,35.833333333333336,46.916666666666664,997.5375,14.216666666666667,0.0
2024-06-15,88.02471405669262,29.21666666666667,86.89583333333333,70.91666666666667,261.4166666666667,11.741666666666667,4.604166666666667,35.666666666666664,47.375,998.3083333333334,13.170833333333334,0.0
2024-06-16,78.35082422124931,25.075,68.5,77.70833333333333,240.875,9.558333333333334,3.6,37.266666666666666,41.041666666666664,998.6374999999999,13.433333333333332,0.0
